,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location
31,月30万円の給与は社保込みで35万円だし月22日勤務でも有給休暇含めたら実質20日になるしということは1日１.75万円の人件費ということになりその人の仕事が5万円くらいは会社に寄与してなければ、その数字は難しいよねって思う,2022-10-23_00:59:36,0,0,1,0,,242610213,ikumu1985,2745,70233,コワーキングスペースShakeHands／CRAFT BAR 196／通信制サポート校 代表理事の相談役 クラフトジン／クラフトビール／ウイスキー／Vtuber／ノルマン・ライオン・ワラウカド お馬さんの勉強中,広島駅周辺
32,これくらいの少し肌寒い季節になると無性にビートルズのホワイトアルバムが聴きたくなる,2022-10-23_00:59:35,0,0,0,0,,779689980981497856,isobenoriko_,629,41620,旅・キャンプ・音楽・ラーメン・酒,
33,江の島からの帰り道、綺麗な富士山が見えました。 https://t.co/YTlRu4FYgN,2022-10-23_00:59:34,0,0,2,0,,111583967,toshihirokato,11347,18490,プロダクション代表元・イベントディレクター新人育成。その他の事業もいくつか,東京都
34,シルビアの逆襲,2022-10-23_00:59:34,0,0,4,0,,2552213544,fd3s13b2,1049,8144,RBバサーストFD   アンフィニIV FC 首都高速トライアル仕様 GTターボSA                                         ボロボロワンビア乗ってます！             ロータリー乗り、旧車、車好きな方フォローよろしくお願いします♪,長野
35,スマホの動画アプリはお部屋の大画面テレビで楽しみましょー❤️❤️✯⸜(ّᶿ̷ധّᶿ̷)⸝✯#企業公式相互フォロー#企業公式フォロー#相互フォロー #札幌観光#レジャーホテル #札幌 #すすきの #札幌Twitter会#Chromecast #ラブホ #北海道#sapporo #Netflix https://t.co/CCTAmt7y5X,2022-10-23_00:59:32,1,0,5,0,,1021638744669970432,rima__group,687,126,札幌市で4店舗運営しています🤍おひとり様・同性同士様・観光のお客様にも安心してご利用いただいております🥰🌈専用駐車場有ります🅿️,北海道　札幌市
36,@mikinyuu_ あとはどうすれば https://t.co/2C0xMufI9f,2022-10-23_00:59:31,0,0,0,0,,1085770236,WadareA_0826,3750,46695,🍟 #PrestoAura #ワダドナルド🍟E36買ったのでドリドレ復活のためコツコツ製作していきます🏄🏿私の代表的な乗り物S15とゼファー400(χ改)FX仕様🏄🏼軽貨物運送してる貧乏社長です🏄🏾ガルパンシフトノブ はこちら@GalupanNobu 🏄🏿,元 高知県🎌現 香川県
37,ネタ？スタート！！これから,2022-10-23_00:59:31,0,0,1,0,,1355696993335537668,telteltel29,17,7332,アルティメット　達也てば https://t.co/uwFRFHNgfxhttps://t.co/D2SdEs3W5r…魔法よろ㊤！↑！此所野を見たら皆願事,ここんねーな、どーと
38,@fryng_rinrin もう、ため息が出ましたです🎵,2022-10-23_00:59:30,0,1,1,0,,222825470,mana183,401,33534,みなっちとさりなさんとみよまるさんとおしりちゃんとゆきりんさんとなおさんとゆみりんさんとゆきちゃんが大好きです！最近、まりかさんとなっきぃさんとひなのさんが気になります🙇⤵️まゆさんとまさなさんは神です🎵,　愛知県名古屋市
39,ソーメン感謝なり┏○)) ﾍﾟｺﾍﾟｺ (@ 菊水山 in Kobe 兵庫県) https://t.co/MzmpHd2eku,2022-10-23_00:59:28,0,1,2,0,,547524977,1104Romeo,345,37401,禁酒中でもビールだけは欠かさない程ビール好き。趣味は暴飲、暴食、爆走、爆睡、妄想、その他中途半端に趣味多様。自営の仕事までもが趣味の一環と考えるお気楽男は、月が3つに見える1Q64産。ランはロード、トレイル、距離、季節に拘らず気温-4℃までは素足のルナサンダル&ワラーチでゆったりと。そして何より今宵もビールで乾杯なり,琵琶湖畔ぶらぶら
40,今日は福井のMEGAドンキUNY履修する😇 https://t.co/bjFvBbYSVk,2022-10-23_00:59:27,0,0,0,0,,1106181440754966528,nesoberidia9630,2675,16307,ドン・キホーテとアピタによく出没してるラブライバー、オタク、時計も最近再燃したサンシャイン|c||^.- ^||、ニジガク👑💧🎙ドンキとアピタによく居る＋αダイヤちゃんドール📱:Xperia 1 Ⅱ投稿してないインスタ一応あり〼ラーメンと推しと時計と自転車は命オープンチャット始めました,|c||^.-^||寝そべり館富山店　蓮ノ空まで車で30分
41,チチャくんのチチャくんがぁー😱😱😱#bjw #商店街プロレス#天王町商店街　#黒天使沼澤邪鬼#2AW#チチャリート・翔暉2022.10.22 https://t.co/xJ6QimS36P,2022-10-23_00:59:27,0,0,1,0,,87173838,nori_co,286,11405,好きなものにかこまれてゆる〜く暮らしています。極度の人見知り&かまってほしい寂しがりやという不器用なりになんとか生きています。SUGI選手の煌めきにやられ生粋のプロレスファンの夫にサポートしてもらいながら観戦の日々。エレカシ 、トライセラトップス、スーパービーバーをこよなく愛しております。写真を使う場合は一言くださいね,TOKYO
42,@mico_st250e え？外見てみる,2022-10-23_00:59:27,0,1,1,0,,3239252856,213_t_j_room,119,12199,居酒屋経営者🍻迷路を彷徨い中。出口は見えるのか……ココロはまだあの部屋に置いてきたまま                 Instagram yuimi20200229 のぞきに来てね,J213room
43,@Zs_AokiKazuyuki (´；Д；｀)ふえええ,2022-10-23_00:59:25,0,1,1,0,,90886623,outhed,304,34958,a.k.a.その他の危険。 短髪女子メガネ性癖有。すごく有。プロフ見てDMしてきたら奴らは100%通報した上にブロックするからな。絶対だぞ。,洞窟手前のセーブポイント
44,@tetsujirogi おやすみなさいませませ🌕🌙🌟,2022-10-23_00:59:25,0,0,1,0,,239863718,mycska,6,5930,標高210ｍ　静岡県東部で畑を耕しながら自給自足できたらいいな,静岡県
45,@kyokoM1 僕も観てましたよ！戯曲だけではイメージ分からず→演出の力を感じました。蜷川さんのオリジナルとはちがうんですか、でもまだ理解不能なので、パンフレット読んで勉強します。,2022-10-23_00:59:23,0,1,1,0,,266482103,CentroJulio,287,2357,J'adore les theatres le rugby et les bons plats.,
46,乃木坂(ゴルフ)ボールが欲しい。,2022-10-23_00:59:19,0,0,1,0,,1372446705921134593,sukesan510,315,179,水都大垣でのらりくらりとやっております。🇯🇵🇹🇭🇮🇩 #生田絵梨花 #久保史緒 #乃木坂46 #ogaki #indonesia #cikarang #bali #thailand #旅 #猫 #動物 #虫 #写真 #自然 #サッカー #スノボー #テニス #FC3S #NSR #TREK #Canon,岐阜 大垣市
47,#ソードアート・オンライン #sao_anime #SAO10th 今日の収穫^ ^スケルツォ以外にも未入手のグッズが沢山あり、調子に乗って爆買い(^^;アクチャ追加で6個買ってどうにかコンプ💦1週目特典もコンプできたけど、一番くじに回す資金が底をついたので泣く泣く帰宅_(:3 」∠)_次行くまでに残ってるかな？ https://t.co/rY3NYCFMjN,2022-10-23_00:59:18,0,0,1,0,,1266769817157070848,takumin0627,18,320,元メモデフ垢 今はアニメ垢好きなアニメ:SAO・リゼロ・鬼滅・呪術・かぐや様・SPY FAMILY・五等分の花嫁etc… アニメ好きな方よければグッズの交換・交流等しましょう^ ^#SAO好きと繋がりたい,日本 千葉
48,@pompommnk おめでとうございます😊良き1年になりますように！お祝い代わりに、木苺のケーキ……の画像でもお納めください😊 https://t.co/ZmT86GiQDs,2022-10-23_00:59:16,0,1,1,0,,1494655004,hide_2_7,106,7640,ひっそり生きてます。ジムニーシエラ追突ご臨終で、二台目納車もう少しのはず･･･と思いたい。バイクで林道巡っていたのが、モタード化して沼に落ちた人。釣りに行くはずがシエラ無くなりすねてる人。＃林道ツーリング ＃CRF250L #オフロード #山口県　#ツーリング仲間募集　#バイク乗りと繋がりたい,山口県
49,I'm at 恋瀬橋 in 石岡市 茨城県 https://t.co/zi7U5zyLml,2022-10-23_00:59:16,0,0,0,0,,353825070,KazzGone,336,89542,/ラブライブ/初音ミク/音ゲー/ゲーセン/アニメ/映画/稲川淳二/ホラー/ファンタジー/航空/好き、非リアのみ,ゲーセンか映画館
50,@gujonokayochan これ甘すぎず酸っぱくなくて飲みやすかったですよ！😉👍✨,2022-10-23_00:59:15,0,1,1,0,,1379372246561554432,qJDzdcQofY1w4G4,283,10196,エサキチ・ダークネス・ベルクスキー🐷デス！フォロー&リプよろしくお願いしますデス！！推しコスプレイヤーはうらまるちゃん🐷　たまに飯🍚テロツイートします！アニメはモブサイコ100、YouTubeはゾゾゾ、オウマガトキ、STスタジオ、ダラシメンホラーチャンネルにハマってますデス！👿🔯,
51,@Kamirenraku そうそう、まほろばさんです今日は夕焼け見ながらお肉最高でした✨✨,2022-10-23_00:59:14,0,0,1,0,,3793611866,TKY_duelist,349,9173,百合とミリタリーが大好物の決闘者兼提督ライダー。無言フォロー大歓迎！愛車:クロスカブ110(18')、CB650R(19’) WRX S4(16’) #ソフトクリーム友の会 会員番号21番,兵庫の南のほう
52,@EPITAPH_jpn @Nao_Foomins ご挨拶して頂いて嬉しかったﾟ+.ヽ(≧▽≦)ﾉ.+ﾟ‼️気にしない✖️2️⃣⭕又よろしくお願いします(人´∀`*)🐱おやすみなさい💤🎵,2022-10-23_00:59:12,0,0,1,0,,1175445338309611521,roku69375427,108,3252,,
53,@Masaya_Ghoul まさやくんありがとう！頑張ってくるわ！またHEXERAで話すね！,2022-10-23_00:59:10,0,0,1,0,,998208749830488064,RUhDnpWeum1cxLR,264,275,愛知県名古屋市出身サバゲーマー、所属　speed airsoft team .....Fake Shadow _壱影/今年の活動としては、speedqb絡みで活動していきます！ HEXERA/ZEEK/出現可能性高め/ 仲良くなったら即乾杯🍻  酒、温泉、サウナ好き/無言フォロー失礼します！また大歓迎です！,愛知 名古屋市 緑区
54,@nerazzurista16 まぁ色んな人がいるし 色々な好みもある ゲテモン好きもいる（ ¬¨¬）,2022-10-23_00:59:10,0,0,3,0,,230334046,pulllunchck1969,498,10597,🇯🇵日本に生まれて良かった 真っ当な愛国者のツイートに乗っかって文句を言います。右曲がりです 無言フォローすみませんm(_ _)mフォローしてくださりありがとうございます(ㅅ˘˘)♡*.+゜🇯🇵日本改革党推し🌸,NIPPON 🇯🇵 ど真ん中
55,心の躍動に従え。,2022-10-23_00:59:09,0,0,5,0,,1533879210,hana_pico,564,1697,好きをエネルギーに生きる。を軸に みんなの『好き』と『ワクワク』をあたためる人 ▶︎My mission 場をあたためる @ co-ba ebisu  好奇心をあたためる @夢中教室WOW! ＜ #POOLO 1期 ボーダレスアカデミー2期ソーシャルビジネス＜地球一周🌎＜ダンスインストラクター,日本 東京
56,新宿のカンターレノンダーレなう。 https://t.co/b8BnFtmvaC,2022-10-23_00:59:09,0,0,1,0,,1427782398,tak88mamo1032,436,8924,アイドル大好き、女の子大好き、コンカフェ大好き、何かに情熱を注いでる人大好き、めいどりーみんでは盛り上げ隊長、オタ芸担当、ライブバカのたくにゃんです。DJもやってます。みぽぽ⇦永遠のオタロの神推し、ももこ⇦大須の推し、ちう←秋葉原の推し、ひなた⇦永遠のめいどりーみんの嫁、のぞみ←CANDYの推し,京都
57,おやすみなさい https://t.co/DQQW7bkAFq,2022-10-23_00:59:08,4,7,133,0,,710975266563096576,raito0083,3964,304683,千夜ちゃん推しの神戸在住、京都駅の模型店勤務のたまゆらー。鉄道（主に蒸機や阪急）ミリタリー（主にWWⅡドイツ）も好き。アニメはたまゆら、ごちうさ、きんモザ、ハナヤマタ、ゆゆゆ、ゆゆ式、がっこうぐらし、響け!ユーフォニアム、天体のメソッド、そしてCCさくらなんかが好きです。【千夜同盟】ドール１年生です。宇治松千夜愛好会,兵庫 神戸市 長田区　
58,@KOKIZAMIPLUS 悲しいお知らせって言うから、まさかと思ってたけど、本当なんですね。ショックです！さっきもーりー、さーねーに会ったばかりなのに(泣)。,2022-10-23_00:59:07,0,0,0,0,,143131975,anizo_shiroma,1060,89600,沖縄病重症患者。お笑いなどのイベントを求めてます。 シクラ族。,群馬県前橋市
59,油ソバ特盛りと鶏皮餃子セットをきめてからのエギング🦑釣ったやない、釣れてた🥰#souplabo https://t.co/KEjL5VRQ3o,2022-10-23_00:59:06,0,1,42,0,,81766422,umebosi5,2530,2130,ショアから釣れる食べれる魚を釣る簡単なお仕事です。釣り記録あかうんとメバル　タチウオ　ヒラメ　シーバス　青物,japan aw
60,ニューガンダムとサザビー作りたくなってきた。 https://t.co/k7yyE2uTgw,2022-10-23_00:59:06,0,0,0,0,,885462124754944000,MAX21512064,225,1227,お控えなすって、手前、生国と発しまするは埼玉の生まれ、名を爆兎と申します。 模型は、ガンプラ、スケールモデル車，バイクを作り、レブル250に乗る者です。よろしくお願いいたします。,東京 世田谷区
61,@xsr_myx @kizunaaaaa0622 あっ！これですか⁉︎差し上げますよw https://t.co/SOaNigSoVN,2022-10-23_00:59:05,0,1,0,0,,1526916033856286720,qOo2eDQRN2Lk7yA,118,962,乃木坂、トレクル、プロ野球大好きです！ トレクルのフォロー増やしたいので、気が向いたらフォローして下さい！こちらも勝手にフォローします😆子どもが2人いるので、パパさんママさんトレクラーと繋がりたいです(≧∀≦),東京 八王子市
62,ネタ多すぎ爆笑人生がカオスな街に溶け合って最高のハーモニーを奏でている https://t.co/ROWjafT1xZ,2022-10-23_00:59:04,0,0,3,0,,1278589546981027840,panaki_photo,188,898,📷SONYα7III｜OLYMPUS OM-D｜LOMO｜iPhone13pro 💻Esthéticien｜tototo SAUNA drink producer｜creator｜,墨田区在住／長野県上田市出身
63,女装子ならMT車っすよMT車☺️,2022-10-23_00:59:04,0,0,3,0,,1550629861097881600,Riko_JK_josou,450,2395,無言フォロー失礼します😃 品川GF学園FJC?FJK?💓L寄りBなMTF、ギャルJK女装子りこです❤制服とルーズソックス激LOVE❤ギャルJC•JKに変身して活動しています❤鉄ちゃん。実年齢いい歳です。鬱持ち。ジェンダーレスに理解の無い方はご遠慮下さい。,神奈川県
64,自分が価値価値付けて価値上がるメガネ付けてカッコいいじゃない元がカッコいい,2022-10-23_00:59:04,0,0,1,0,,1475710882235949056,L89xF,32,1147,僕は昔倒れた…その時観た景色。それを変える為にキタ。所々フィクションです。,
65,@VANING314 食べに来て下さいw,2022-10-23_00:59:03,0,0,0,0,,1435252736723877891,k_r_m_0423,427,1214,車/ロードスター ☞レガシィ ☞20クラウン☞IS ☞ムーブ175 ☞ミラジーノ ☞ライフjb1 ☞v36クーペ 13クラウン　MCワゴンR ペリジョグ りな/スペーシア☞オデッセイ☞ワゴンR21.s.2018.12.24💍/2020.9.4入籍/美桜0423👶🏻/ 🐱🐹NikonD5600,0904👨‍👩‍👧💍mio0423👶🏻🍼💞
66,RT　まじでトレーニング器具を乱暴に扱うやつはガシマンに違いないと思ってる,2022-10-23_00:59:01,0,0,10,0,,420875036,danjiro3,2582,26050,京都北部を中心に活動する社会人プロレス集団＆興行「丹の国プロレス（にのくにプロレス）」の代表です。あと宮津市でショットバー「トップロープ」も経営中。あとデザイナーもしてます。諸々オファー受付中。地元を愛し、仲間を愛し、可能なら全てを愛したい。「愛の多重債務者」愛の破産寸前。任意整理待ったなし。,京都 宮津市
67,豆挽き コーヒー粉 抽出 静音 一人分 1杯分 お手入れ 簡単 ミル付き ワンタッチ 北欧#コーヒーマシーン#オシャレ家電 #寒さ対策 #あったかインテリア #生活家電 #キッチン家電  https://t.co/b63mZ0RGkC,2022-10-23_00:59:01,0,0,0,0,,1440202368520318985,minty0514,1432,8337,Twitter始めました。楽天ROOM/懸賞/ブログ/諸星和己/ジョニーデップ/肉/洗濯/ランチ/海外ドラマ/ダイエット／水泳/DM❌副業 ❌,
68,レモサニキ… https://t.co/8vaFZZ9YPz,2022-10-23_00:59:01,0,0,5,0,,929793066,namizo_mt,1226,43019,沼津で遊んでる人。沼津を散策したり、バイク(セロー)に乗ったり、筋トレしたり、6弦エレキベースと8弦エレキギター(ベース代わり)を弾いたり、ビールや日本酒、カクテルを飲んだりしてる。津島善子ちゃん推し。水煮ツナ缶と水煮サバ缶をくれると喜びます。元埼玉県民。2019年3月末から沼津移住。11月末まで医療事務やってます。,静岡 沼津市
69,@hy2012yu ありがとうございます😊逆に女川はメバル、ソイ全然釣れなくて、まさかのアイナメ１匹だけ釣れました笑その他はアタリすらなかったです！,2022-10-23_00:59:00,0,0,1,0,,2306055079,dai80891201,319,3341,サッカー 釣り。 メバル、アイナメ、クロソイ。堤防から釣れる魚が好きです。初心者です。二児の父親やらせてもらいながら、合間見て釣りとサッカーを楽しんでます🎣⚽️,宮城 女川町
70,@udonsaikou21 ほんとだよな！ https://t.co/clMHfkGIfJ,2022-10-23_00:58:59,0,1,1,0,,1049137211021582336,shirakurashingi,132,3601,白黒(シラクラ)です。劇団:無所属 特技:将棋、料理、演技 恋人:演劇ですけど何か？,小牧
71,大人の女性とTWITTERしてたらお客様キター✋💀 https://t.co/6CO4B7xSLm,2022-10-23_00:58:59,0,1,12,0,,3314277427,MAGENDO_JAPAN,607,6830,会津若松市でドラキュラ城をモチーフにいつか氷室京介様をお迎え出来るグレートなお店を目指しています✌️💀,会津若松市駅前町8-24/1f
72,このアームドドラゴンとか懐かしすぎるやろww遊戯王の話しになって出てきたwボスゴドラに似てるくね？ https://t.co/41LrFYPFZR,2022-10-23_00:58:58,0,0,1,0,,2412029695,chabusann,75,3605,スロット君です。ジャグラー、番長、チバリオを打ちますよ🍒。。 筋トレもやってます💪💪。 太鼓の達人もたまにやります🥁🥁。どうぞよろしく👍 以上‼ ╰(*´︶`*)╯♡,佐賀 佐賀市
73,@uber_giant 単純に放置され過ぎて、年式も大分古いのかもですね😯お爺～バイク屋までで何年放置プレイされたんですかね？w,2022-10-23_00:58:57,0,0,1,0,,1577299564075569152,JIMA22113,69,239,配達員歴トータル4年位、、、。出前館メイン、サブでウーバーイーツ、訳あって配達員に戻ったけど、早く脱する❗️ そんな36歳1児の新米パパ👨‍👩‍👦 もう自分に負けない👊🏽👊🏽👊🏽,日本 東京
74,@taka_ittoku @OliB0 「ホモ(警備員とスタッフ)に捕まらずに主催者事務室のオナホをゲットしたら100万円」企画,2022-10-23_00:58:56,0,0,2,0,,120437986,nichiando,457,38120,秋葉原(末広町)の鍼灸整体マッサージ院「日按堂」は2016年06月30日を以て閉店致しました,広島 広島市 南区
75,お昼ごはーんエビチリ中華風オムライスパラパラチャーハンにふわとろたまごとぷりっぷりのエビがチリソースに包まれるとうんめぇの#お昼ごはん #お昼ご飯 #ランチ #lunch #中華 #エビチリ中華風オムライス #ぷりっぷり #エビ #ふわとろたまご #パンダ美食 #町中華 https://t.co/9C0WS4tj4u,2022-10-23_00:58:53,0,0,1,0,,1247399255255306240,junichi01744250,3,61,,
76,@midori3758 あっ…🫢ありがとう😭でもね…オリオン座流星群が見えなかったの😅生で観たかったなって…✨👀,2022-10-23_00:58:53,0,0,1,0,,1074670703671095296,bonDbonT,1067,46986,🎆尺玉花火好き包まれましょ🎆 🌸四季をアクセントに🍁一年中盆踊り👘☺️👘bon-odori🍅,
77,「ドームカー」で堪能。,2022-10-23_00:58:53,0,0,0,0,,757483845956407297,mini_kurokoge66,6959,2556526,基本左翼でカープファンで肉球新党員。ツイートはほぼRTですみません。統合失調症を患い現在休養中につき判断力が劣ってて意図外のRTしてしまうことがありますがご容赦ください。,日本のどこかに
78,明日はS4でおでけけ〜,2022-10-23_00:58:52,0,0,1,0,,1568439764734607361,Nao_yashiro,174,976,沼津情報収集垢/カメラ初心者/クルマとアニメを少々…人生第3期…ゆるゆりとかラブライブとかまちカドまぞくとかゆったり見れるのが好き,静岡県駿東郡清水町
79,ちょいスッキリ(※´O｀※)ﾌｧｰ浜名湖まで行こ(*•̀ㅂ•́)و✧買ってしまた:( ;´꒳`;):気が向いたら飲む😓 https://t.co/Kj1vJjmCXm,2022-10-23_00:58:49,0,0,9,0,,741576281540595713,iDVedxvii012ufp,648,34824,フェレs' クゥ(♂3才🌈)葉王(♂3才🌈)はく(♂7才🌈)陽日(♂3才🌈)永愛(♀5才🌈)おはこんばんにちわ🤗✨模型とフェレットさんV系が好きな人です 🥰 YouTubeで鉄道模型とたまにプラモ あげてます。チャンネル登録お願いしますm(__)mぺこり↓,大阪
80,@marotan_0056 @camiiila1210 さすがスシロー。太り悪魔だったのか。,2022-10-23_00:58:49,0,1,2,0,,1079696849408118792,0ehkXgONhs4AQgc,281,19357,好き勝手にツイートしてます。外国人を差別するのは大嫌い。サンマさんの番組と朝ドラ好きですよ。静岡の侍です。,日本 静岡
81,…最初に目についたところでチケット予約しちゃったけど、もっとギリギリまで検討すればよかった夜帯の現場回し🤔←,2022-10-23_00:58:49,0,0,0,0,,550738293,5KBryant,471,45884,いろもんガンプラー(仮)、自称ガンダムファン富山県代表として理想的な啓蒙活動を勝手に模索中(*^_^*) 20150808スマホデビュー,大北呉西
82,サザンビーチちがさきに写真を投稿しましたhttps://t.co/zY70S7uLio,2022-10-23_00:58:48,0,0,0,0,,163014519,comfortablefem,48,6311,シルバーのトイプードルTamちんの飼い主1号,神奈川県横浜市
83,@c_a_chan うん☺かわいい😍,2022-10-23_00:58:48,0,0,1,0,,128888762,junxjunxjunxjun,26,1479,はじめまして,
84,お洒落なアレンジでとても素敵なバンドライブでした♪モダン常連の皆さんもすごく楽しんでいてくれてました。心地良い時間をありがとう😊 https://t.co/Z06otxPEZO,2022-10-23_00:58:46,0,0,1,0,,112741693,Higashiyama100,270,13586,WOR Vo.&Gt. Songwriting 、DTM ソロの時はHS Works、ASプランニング合同会社 代表 イベントプロデューサー、ドローンパイロット、大喜利、漫才、ダウンタウン,京都市東山区、中京区、下京区、伏見区、右京区
85,@miki1130yuzu えーっ、ホントですか！？ありがとうございます💓しかしSEEKERSの舞台では抜きん出て小っちゃい感が出とります😅,2022-10-23_00:58:42,0,0,2,0,,267246068,zhenshijp,107,154,尾崎真実 (前田真実) /プライベートバンカー/コーチ(ICF国際コーチ連盟認定コーチ) /娘・前田礼・9歳 https://t.co/gTzKGl3xcr,
86,@sato735r 名駅のところですか？,2022-10-23_00:58:41,0,1,2,0,,1117712520674852864,mrpoteto27,264,409,AMG Bentley AudemarsPiguet AMEX Centurion,東京 品川区
87,@DBA14086013 お疲れ様でした！　またねー,2022-10-23_00:58:40,0,0,1,0,,135878114,hiki1234,209,33473,perfume・以前はＮＭＢ48 身も心も鵜野みずきのものでした　岡山国際サーキットやら北海道の山奥に現れる事もあります ※ 基本鍵は掛けませんが 状況に応じて変わります またフォローも自由ですが 得体のしれないアカと判断したときは ブロックさせていただきます LEXUS_RCF_GRヤリスパイロット,
88,シージトロールキモすぎる言い訳も終わってるやん https://t.co/sQtNfEsE2b,2022-10-23_00:58:40,0,0,0,0,,4649161572,tatsuya1212812,279,6302,ぶいすぽに最近ハマってます,
89,まだ何件か枠が残っております！直近ですが東京の方々よろしくお願いいたします！ https://t.co/hHKszLBNwD,2022-10-23_00:58:40,0,0,1,0,,1068496649922572288,satoshi_aslaj,1139,8502,ASLAJ(@ASLAJ480)の営業担当です！ フレーバー、機材の販売。 業者様向けへの卸販売、初心者の方向けへの機材一式などご案内してます。 基本🍎🍏しか吸いません^_^気になる方はDMまで！お店→@480cafe,
90,@actionAO1RO_1 今日はお疲れ様でした！ホンマに腹減って、家で飲んでます😀,2022-10-23_00:58:39,0,1,2,0,,3074404645,kfukumo7,261,2366,ガールズバンドを応援しています☺ALDIOUS、Mary'sBlood、Cyntia、FATEGEAR、LOVEBITESが最高です！,
91,@natsucake__ 是非食べに行きたいです！,2022-10-23_00:58:38,0,0,1,0,,1014403126793629697,koh3208,63,463,,埼玉 さいたま市 
92,@leominako 長野だったよね！ピックもゲットで幸せだね✨❤️,2022-10-23_00:58:35,0,1,2,0,,3390091475,reikosan1231,82,9523,たまにしか呟きません(^_^;) 見る専門です。,
93,@mami_hinami 可愛いね❤❤❤ https://t.co/bTxExUy5PN,2022-10-23_00:58:34,0,0,0,0,,445867108,KATO1563,128,25190,1969.12.1  AB  ウソが大キライ,大阪府枚方市
94,@oyasumi_meu 気に入ってくれて良かった|ω`) いっぱい使ってあげてね( ´ω` )/ 明日もよろしく～(*`･ω･)ゞ,2022-10-23_00:58:34,0,0,0,0,,3669620240,ao_0v0_kuro,444,36936,シュレ犬:ならく。@0v0_naraku   おやセカ:可愛めう。@oyasumi_meu,このアカウントはIKKOではありません
95,ハロー、チンパンワールドの写真あって草wwww https://t.co/nfb2zen00C,2022-10-23_00:58:34,0,0,5,0,,3171957361,008l_rtx,242,37607,クソツイ職人/クソリプ職人/クソタグ職人/liand/いなみん/ハロー、チンパンワールド！/どうあがいても猿,果南ちゃんのお家......だったら良かったなorz
96,@suzune_dayo 鈴音さん、本当の心…自分だけ知ってたら、良い？！本当に🥹🤚お友達さん、ナイスだね🥰💕癒しかぁ🤔(◦ˉ ˘ ˉ◦)私に、似たクマ🧸鈴音さんも、似てると思う？(笑)www https://t.co/szXl9taKfH,2022-10-23_00:58:33,0,0,0,0,,344582384,al_1750_rui_t,441,81709,#永遠GARNETCROW⭐️ #AliceLua #アリスルア布教活動 #歌守累🌕#累々親衛隊🌕 #さくらかおり #moca #小野亜里沙 ガネFC、#アリスルア #さくらかおり #ヒドンナ (ファン)無言フォローOK #指定難病 #頚椎後縦靭帯骨化症(手術済) #線維筋痛症,
0,@296punx 今日は来ていただきありがとうございました。またプロレス話聞かせてください😚,2022-10-24_00:59:58,0,1,8,0,,1160088303967752194,brotherYASSHI84,1238,2142,ブラザーヤッシー公式のアカウントです。 🔗BRO84 STORE 商品は下記のリンクよりご覧ください🔗 グッズ、大会チケットのご注文お問い合わせはDMへ氏名、住所、電話番号、商品、大会名を明記の上メッセージしてください📩,兵庫 神戸市 中央区
1,納期でいえば先に例のイベントか。吹けない譜面じゃないから、前の指示通りに良きように…で翌週じある→2週間後に大学関連のアレ。そしてありがたく楽しみオフ×2…で、うまいこと進めば転活が終わっているはず。祈るのみ！！,2022-10-24_00:59:58,0,0,4,0,,114450990,tuba3198,627,36183,某所ではたらく、オウチスキー。 職場のやばい話6割、自炊記録2割、その他雑多なツイート2割です。大きな真鍮の工芸品を所持しており、時たまその物体から奇妙奇天烈な音が発されています。,兵庫 神戸市 東灘区
2,@thelciws なんか、早く出て行けって感じですネ😊,2022-10-24_00:59:58,0,1,1,0,,1112672534665691137,tdoGHRpxwvFbIP8,308,10325,酉年生まれの鳥目の野鳥好きの男です。望遠レンズ付きカメラを持っているでなし、野鳥撮影をしに情報を集めて観察に行くでなし…ただ自分の周りにいる野鳥たちの様子を観ることが好きなんです。マンションのテラス窓から見える野鳥の風景、街で見かけた野鳥の姿、季節ごとに変わっていく野鳥のさえずりなど、わたしの生活の中にいる野鳥が好き！,
3,@HiNack1010 おめでとう㊗社会人頑張ろう!俺は、31年やってるけど疲れた😭,2022-10-24_00:59:57,0,0,0,0,,1512884969990852617,seguxiaoyi1,162,414,1971年生の介護福祉士。温泉、ドライブ、ＤＶＤテレビ観賞、滝など自然から歴史まで写真撮影、心霊配信見たりしたり、怪談配信(僕の子守唄)見たり大好き。,埼玉 さいたま市 見沼区
4,素敵かよ！ https://t.co/eHKEgDQnau,2022-10-24_00:59:56,0,0,1,1,,149133568,0725veronica,1320,39201,mirror mirror on the wall....,夜の街
5,おぴめの投稿動画を楽しみましょう！#TikTok https://t.co/U6y7uuWpDu＃中井りか　＃NGT48    ＃お局＃CloudyCloudy,2022-10-24_00:59:56,0,0,7,0,,1000912178,nacu4725,246,6841,愛知県のトラックの運転手‼︎NGT48‼︎ 中井りか姫❣️応援してるっすーーー😎 りか姫❣️夜路死苦✨✨✨✨✨⭕️,愛知 一宮市
6,@coto_movie @A_movie_ticket @movieticketjp 楽しみにしています♪,2022-10-24_00:59:56,0,0,0,0,,1465648970609446918,HG4DjW1pCKSHbSr,16,62,,
7,レコードコレクターズに風色~KazairoのCD評が載りました。自分では風色の音楽を具体的には語らないので、このCD評は見事に代弁されております。 https://t.co/hYVURZB0XG,2022-10-24_00:59:56,0,0,3,0,,368792754,ryofkd,219,4785,ベース弾き風色~Kazairoというバンドをやっておりますhttps://t.co/66uhcsziID,
